ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-05,53.15110603433576,-48.827244446200325,103.5382752319646,53.15110603433576,53.15110603433576,-24.62289645604806,-24.62289645604806,-24.62289645604806,-24.62289645604806,-24.62289645604806,-24.62289645604806,0.0,0.0,0.0,28.5282095782877
2017-02-06,53.610937280492294,3.990596200338888,153.32143993074084,53.610937280492294,53.610937280492294,21.636488223363372,21.636488223363372,21.636488223363372,21.636488223363372,21.636488223363372,21.636488223363372,0.0,0.0,0.0,75.24742550385567
2017-02-07,54.07076852664882,-4.125649753532822,148.14192973799024,54.07076852664882,54.07076852664882,19.32097571964258,19.32097571964258,19.32097571964258,19.32097571964258,19.32097571964258,19.32097571964258,0.0,0.0,0.0,73.3917442462914
2017-02-08,54.530599772805346,-5.896629477275827,144.59900194693577,54.530599772805346,54.530599772805346,14.139579247718308,14.139579247718308,14.139579247718308,14.139579247718308,14.139579247718308,14.139579247718308,0.0,0.0,0.0,68.67017902052365
2017-02-09,54.99043101896187,-15.09264502478903,133.62372629148973,54.99043101896187,54.99043101896187,7.164569185007661,7.164569185007661,7.164569185007661,7.164569185007661,7.164569185007661,7.164569185007661,0.0,0.0,0.0,62.155000203969536
2017-02-10,55.450262265118404,-23.364758592510583,131.71231466276987,55.450262265118404,55.450262265118404,-0.8780983364452081,-0.8780983364452081,-0.8780983364452081,-0.8780983364452081,-0.8780983364452081,-0.8780983364452081,0.0,0.0,0.0,54.5721639286732
2017-02-11,55.91009351127492,-52.77611477116717,93.41963472883668,55.91009351127492,55.91009351127492,-36.76061758338079,-36.76061758338079,-36.76061758338079,-36.76061758338079,-36.76061758338079,-36.76061758338079,0.0,0.0,0.0,19.14947592789413
2017-02-12,56.369924757431455,-43.88556175201126,107.65582662590211,56.369924757431455,56.369924757431455,-24.622896456072723,-24.622896456072723,-24.622896456072723,-24.622896456072723,-24.622896456072723,-24.622896456072723,0.0,0.0,0.0,31.747028301358732
2017-02-13,56.82975600358798,0.5292038014880579,155.873630523104,56.82975600358798,56.82975600358798,21.636488223418233,21.636488223418233,21.636488223418233,21.636488223418233,21.636488223418233,21.636488223418233,0.0,0.0,0.0,78.46624422700621
2017-02-14,57.28958724974451,-1.097451901634194,151.97994410610525,57.28958724974451,57.28958724974451,19.320975719628446,19.320975719628446,19.320975719628446,19.320975719628446,19.320975719628446,19.320975719628446,0.0,0.0,0.0,76.61056296937295
2017-02-15,57.74941849590103,-7.001638985674417,149.45219413245826,57.74941849590103,57.74941849590103,14.139579247712913,14.139579247712913,14.139579247712913,14.139579247712913,14.139579247712913,14.139579247712913,0.0,0.0,0.0,71.88899774361394
2017-02-16,58.209249742057565,-7.505765705772792,146.70928423024793,58.209249742057565,58.209249742057565,7.164569185012325,7.164569185012325,7.164569185012325,7.164569185012325,7.164569185012325,7.164569185012325,0.0,0.0,0.0,65.37381892706989
2017-02-17,58.66908098821409,-16.359890831787038,132.67963981682408,58.66908098821409,58.66908098821409,-0.8780983363815726,-0.8780983363815726,-0.8780983363815726,-0.8780983363815726,-0.8780983363815726,-0.8780983363815726,0.0,0.0,0.0,57.79098265183252
2017-02-18,59.12891223437062,-53.545492225969554,100.6640067604461,59.12891223437062,59.12891223437062,-36.760617583350076,-36.760617583350076,-36.760617583350076,-36.760617583350076,-36.760617583350076,-36.760617583350076,0.0,0.0,0.0,22.36829465102054
2017-02-19,59.588743480527135,-39.99165285621947,112.01303268438905,59.588743480527135,59.588743480527135,-24.62289645601745,-24.62289645601745,-24.62289645601745,-24.62289645601745,-24.62289645601745,-24.62289645601745,0.0,0.0,0.0,34.965847024509685
2017-02-20,60.048574726683675,7.090308218547463,158.124966306442,60.048574726683675,60.048574726683675,21.63648822341951,21.63648822341951,21.63648822341951,21.63648822341951,21.63648822341951,21.63648822341951,0.0,0.0,0.0,81.68506295010319
2017-02-21,60.508405972840194,10.858485388753119,157.53869642803306,60.508405972840194,60.508405972840194,19.32097571961432,19.32097571961432,19.32097571961432,19.32097571961432,19.32097571961432,19.32097571961432,0.0,0.0,0.0,79.82938169245452
2017-02-22,60.968237218996734,-2.3162810562752107,151.26674700789187,60.968237218996734,60.968237218996734,14.139579247720958,14.139579247720958,14.139579247720958,14.139579247720958,14.139579247720958,14.139579247720958,0.0,0.0,0.0,75.1078164667177
2017-02-23,61.428068465153245,-5.786113248104551,142.45998630852603,61.428068465153245,61.428068465153245,7.164569184998119,7.164569184998119,7.164569184998119,7.164569184998119,7.164569184998119,7.164569184998119,0.0,0.0,0.0,68.59263765015136
2017-02-24,61.887899720012676,-17.626171721449012,139.2609063769871,61.887899720012676,61.887899720012676,-0.8780983364399597,-0.8780983364399597,-0.8780983364399597,-0.8780983364399597,-0.8780983364399597,-0.8780983364399597,0.0,0.0,0.0,61.009801383572714
2017-02-25,62.347730974872114,-53.73107662621926,101.58622415382715,62.347730974872114,62.347730974872114,-36.76061758328489,-36.76061758328489,-36.76061758328489,-36.76061758328489,-36.76061758328489,-36.76061758328489,0.0,0.0,0.0,25.587113391587224
2017-02-26,62.807562229731545,-33.89375271274221,109.26950442918549,62.807562229731545,62.807562229731545,-24.622896456030137,-24.622896456030137,-24.622896456030137,-24.622896456030137,-24.622896456030137,-24.622896456030137,0.0,0.0,0.0,38.18466577370141
2017-02-27,63.267393484590976,5.142997943458851,169.10945919804934,63.267393484590976,63.267393484590976,21.636488223447582,21.636488223447582,21.636488223447582,21.636488223447582,21.636488223447582,21.636488223447582,0.0,0.0,0.0,84.90388170803855
2017-02-28,63.727224739450406,11.931239981575487,161.33499136788305,63.727224739450406,63.727224739450406,19.32097571964443,19.32097571964443,19.32097571964443,19.32097571964443,19.32097571964443,19.32097571964443,0.0,0.0,0.0,83.04820045909483
2017-03-01,64.18705599430984,0.856343628419973,150.1208460790829,64.18705599430984,64.18705599430984,14.139579247716584,14.139579247716584,14.139579247716584,14.139579247716584,14.139579247716584,14.139579247716584,0.0,0.0,0.0,78.32663524202643
2017-03-02,64.64688724916927,-10.664238267611056,141.64758167720225,64.64688724916927,64.64688724916927,7.1645691849866315,7.1645691849866315,7.1645691849866315,7.1645691849866315,7.1645691849866315,7.1645691849866315,0.0,0.0,0.0,71.8114564341559
2017-03-03,65.10671850402872,-11.366587616790207,140.18628672160526,65.10671850402872,65.10671850402872,-0.8780983364421991,-0.8780983364421991,-0.8780983364421991,-0.8780983364421991,-0.8780983364421991,-0.8780983364421991,0.0,0.0,0.0,64.22862016758653
2017-03-04,65.56654975888816,-50.84035534037888,106.44681255017305,65.56654975888816,65.56654975888816,-36.76061758329011,-36.76061758329011,-36.76061758329011,-36.76061758329011,-36.76061758329011,-36.76061758329011,0.0,0.0,0.0,28.805932175598045
2017-03-05,66.02638101374758,-36.155735489390736,114.84127194875374,66.02638101374758,66.02638101374758,-24.6228964560548,-24.6228964560548,-24.6228964560548,-24.6228964560548,-24.6228964560548,-24.6228964560548,0.0,0.0,0.0,41.40348455769278
